HTS,description,country,year,Customs Value,First Unit,Second Unit,Landed Duty-Paid Value,Dutiable Value,Calculated Duties,Import Charges,CIF Import Value
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Poland,2024.0,3491846,5708.0,0.0,3670923,2967256,74178,104899,3596745
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Portugal,2024.0,20488,13.0,0.0,24473,20488,512,3473,23961
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Romania,2024.0,25663,3.0,0.0,28374,25663,641,2070,27733
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Senegal,2024.0,19845,1.0,0.0,21133,19845,496,792,20637
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Serbia,2024.0,3553232,61.0,0.0,3762151,3553232,88832,120087,3673319
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Singapore,2024.0,167385,60.0,0.0,185344,156261,3905,14054,181439
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Slovakia,2024.0,165726,1243.0,0.0,176693,165726,4145,6822,172548
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Slovenia,2024.0,15543,6.0,0.0,16306,15543,389,374,15917
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",South Africa,2024.0,124629,52.0,0.0,133163,79433,1985,6549,131178
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",South Korea,2024.0,2157188,795.0,0.0,2241381,883694,22087,62106,2219294
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Spain,2024.0,16296232,7199.0,0.0,17106449,16292232,407323,402894,16699126
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Sri Lanka,2024.0,4326,1.0,0.0,4509,4326,108,75,4401
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Sweden,2024.0,1451495,3733.0,0.0,1545240,1451495,36289,57456,1508951
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Switzerland,2024.0,3162991,1444915.0,0.0,3322587,3117559,77925,81671,3244662
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Syria,2024.0,111300,49.0,0.0,112171,0,0,871,112171
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Taiwan,2024.0,13329131,367715.0,0.0,14507001,13329131,333234,844636,14173767
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Thailand,2024.0,426161,23.0,0.0,462931,426161,10652,26118,452279
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Turkey,2024.0,463541,344.0,0.0,500459,463541,11587,25331,488872
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",United Arab Emirates,2024.0,2500,1.0,0.0,2500,0,0,0,2500
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",United Kingdom,2024.0,4367422,10808.0,0.0,4593405,4143344,103586,122397,4489819
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Vietnam,2024.0,123304,4698.0,0.0,130314,123304,3082,3928,127232
8483405050.0,"MULTIPLE AND VARIABLE RATIO SPEED CHANGERS, NESOI",Zambia,2024.0,10724,1.0,0.0,11326,10724,268,334,11058
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Austria,2024.0,18780,75.0,0.0,19667,18780,732,155,18935
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Brazil,2024.0,48193,1411.0,0.0,58318,48193,1879,8246,56439
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Bulgaria,2024.0,196759,1943.0,0.0,205691,196759,7672,1260,198019
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Canada,2024.0,481704,14445.0,0.0,492246,49750,1940,8602,490306
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",China,2024.0,2906747,166010.0,0.0,3837971,2906747,837148,94076,3000823
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Czechia (Czech Republic),2024.0,138943,1041.0,0.0,145563,138943,5417,1203,140146
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Denmark,2024.0,127538,10970.0,0.0,133474,127538,4976,960,128498
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Estonia,2024.0,4353,23.0,0.0,4598,4353,170,75,4428
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Finland,2024.0,646943,17135.0,0.0,653572,53835,2099,4530,651473
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",France,2024.0,230895,8441.0,0.0,245645,230895,9007,5743,236638
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Germany,2024.0,2995705,75607.0,0.0,3234916,2995705,116837,122374,3118079
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Hungary,2024.0,1342317,22134.0,0.0,1406301,1342317,52358,11626,1353943
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",India,2024.0,688870,8611.0,0.0,747964,688870,26870,32224,721094
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Indonesia,2024.0,6212,14.0,0.0,6490,6212,243,35,6247
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Israel,2024.0,9800,44.0,0.0,9819,0,0,19,9819
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Italy,2024.0,636604,12648.0,0.0,691956,636604,24825,30527,667131
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Japan,2024.0,1549738,302177.0,0.0,1665098,1549738,60448,54912,1604650
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Malaysia,2024.0,5974,7.0,0.0,6579,5974,233,372,6346
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Mexico,2024.0,69892868,1845824.0,0.0,70787524,4242005,165446,729210,70622078
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Netherlands,2024.0,53518,530.0,0.0,56495,53518,2086,891,54409
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Norway,2024.0,19071,196.0,0.0,20344,19071,744,529,19600
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Peru,2024.0,2168,43.0,0.0,2253,2168,85,0,2168
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Poland,2024.0,135113,1057.0,0.0,141996,135113,5271,1612,136725
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Romania,2024.0,8380,1.0,0.0,8808,8380,327,101,8481
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Slovakia,2024.0,2417,46.0,0.0,2601,2417,94,90,2507
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",South Africa,2024.0,2219,76.0,0.0,2401,2219,87,95,2314
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",South Korea,2024.0,1825082,94273.0,0.0,1872874,354184,13814,33978,1859060
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Spain,2024.0,78692,870.0,0.0,85062,78692,3068,3302,81994
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Sweden,2024.0,367398,23454.0,0.0,380343,295655,11533,1412,368810
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Switzerland,2024.0,63571,1007.0,0.0,69359,63571,2481,3307,66878
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Taiwan,2024.0,6659793,340954.0,0.0,7252213,6659793,259741,332679,6992472
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Thailand,2024.0,14136,97.0,0.0,14793,14136,552,105,14241
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Turkey,2024.0,23016,1093.0,0.0,25798,23016,898,1884,24900
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",United Kingdom,2024.0,679300,3796.0,0.0,714718,679300,26488,8930,688230
8487900040.0,"OIL SEALS, OTHER THAN THOSE OF CHAPTER 40, MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES",Vietnam,2024.0,10184,132.0,0.0,10600,10184,398,18,10202
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Argentina,2024.0,13344,4.0,0.0,14254,13344,521,389,13733
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Australia,2024.0,914436,13634.0,0.0,942410,447288,17445,10529,924965
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Austria,2024.0,2545851,32074.0,0.0,2735997,2545851,99294,90852,2636703
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Bangladesh,2024.0,140480,2081.0,0.0,158211,140480,5479,12252,152732
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Belgium,2024.0,1023913,81618.0,0.0,1099533,1023913,39941,35679,1059592
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Bosnia and Herzegovina,2024.0,25563,333.0,0.0,28363,25563,997,1803,27366
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Brazil,2024.0,2796798,57055.0,0.0,2918186,781042,30463,90925,2887723
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Bulgaria,2024.0,86984,1028.0,0.0,90982,86984,3391,607,87591
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Canada,2024.0,80914369,4515287.0,0.0,81687793,4679338,182498,590926,81505295
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Chile,2024.0,20677,117.0,0.0,21490,20677,807,6,20683
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",China,2024.0,29035536,4147006.0,0.0,38934423,28992997,8230242,1668645,30704181
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Colombia,2024.0,2206718,153427.0,0.0,2211973,14146,552,4703,2211421
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Costa Rica,2024.0,201855,376.0,0.0,212481,187455,7309,3317,205172
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Croatia,2024.0,3220,3.0,0.0,3347,3220,126,1,3221
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Cyprus,2024.0,2879,38.0,0.0,2992,2879,112,1,2880
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Czechia (Czech Republic),2024.0,3096395,114416.0,0.0,3298833,3096395,120779,81659,3178054
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Côte d`Ivoire,2024.0,11844,88.0,0.0,12806,11844,462,500,12344
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Denmark,2024.0,1984752,48502.0,0.0,2135476,1984752,77408,73316,2058068
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Ecuador,2024.0,42973,1906.0,0.0,45301,42973,1676,652,43625
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",El Salvador,2024.0,5101,624.0,0.0,5810,2201,86,623,5724
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Estonia,2024.0,15134,258.0,0.0,17626,15134,589,1903,17037
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Finland,2024.0,2930886,54547.0,0.0,3088324,2330984,90911,66527,2997413
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",France,2024.0,5917846,232476.0,0.0,6241710,5864958,228725,95139,6012985
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Georgia,2024.0,219491,3636.0,0.0,228763,219491,8561,711,220202
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Germany,2024.0,74569604,2636397.0,0.0,79876646,74385209,2900997,2406045,76975649
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Greece,2024.0,22551,151.0,0.0,24806,22551,880,1375,23926
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Guatemala,2024.0,5000,115.0,0.0,5270,5000,195,75,5075
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Hungary,2024.0,906594,18736.0,0.0,984233,906594,35360,42279,948873
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Iceland,2024.0,2261,16.0,0.0,2350,2261,88,1,2262
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",India,2024.0,11221528,685875.0,0.0,12269317,11221528,437712,610077,11831605
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Indonesia,2024.0,57807,5055.0,0.0,65537,57807,2254,5476,63283
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Iraq,2024.0,4000,80.0,0.0,4231,4000,156,75,4075
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Ireland,2024.0,372505,3332.0,0.0,389540,372505,14540,2495,375000
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Israel,2024.0,518679,7176.0,0.0,527867,126552,4931,4257,522936
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Italy,2024.0,14857159,327202.0,0.0,15953804,14823447,578105,518540,15375699
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Japan,2024.0,21131510,995243.0,0.0,22975652,21131510,824094,1020048,22151558
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Latvia,2024.0,121581,11500.0,0.0,129542,121581,4743,3218,124799
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Luxembourg,2024.0,524517,19259.0,0.0,566040,524517,20461,21062,545579
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Macau,2024.0,3014,5.0,0.0,3186,3014,118,54,3068
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Malaysia,2024.0,922431,19945.0,0.0,966814,922431,35976,8407,930838
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Malta,2024.0,10970,733.0,0.0,11690,10970,428,292,11262
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Mexico,2024.0,64824391,3314685.0,0.0,65997788,12361758,482112,691285,65515676
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Netherlands,2024.0,7741065,141656.0,0.0,8163266,7741065,301901,120300,7861365
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",New Zealand,2024.0,71146,502.0,0.0,81274,71146,2775,7353,78499
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Norway,2024.0,2131240,23223.0,0.0,2228108,2131240,83118,13750,2144990
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Panama,2024.0,5236,1.0,0.0,5515,5236,204,75,5311
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Philippines,2024.0,50419,1932.0,0.0,55155,50419,1966,2770,53189
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Poland,2024.0,5420122,437728.0,0.0,5820143,5420122,211379,188642,5608764
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Portugal,2024.0,765216,10710.0,0.0,809836,765216,29851,14769,779985
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Qatar,2024.0,21541,150.0,0.0,22931,21541,840,550,22091
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Romania,2024.0,646447,39872.0,0.0,711670,646447,25215,40008,686455
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",San Marino,2024.0,15257,263.0,0.0,17266,15257,596,1413,16670
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Saudi Arabia,2024.0,4000,18.0,0.0,4231,4000,156,75,4075
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Serbia,2024.0,64951,3169.0,0.0,67141,26065,1018,1172,66123
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Sierra Leone,2024.0,32201,1371.0,0.0,35569,32201,1257,2111,34312
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Singapore,2024.0,1293485,18191.0,0.0,1389948,852265,33241,63222,1356707
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Slovakia,2024.0,1326585,324540.0,0.0,1388141,1326585,51737,9819,1336404
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",Slovenia,2024.0,759056,15526.0,0.0,815670,759056,29606,27008,786064
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",South Africa,2024.0,869618,10480.0,0.0,894203,14343,560,24025,893643
8487900080.0,"MACHINERY PARTS NOT CONTAINING ELECTRICAL FEATURES, AND NOT SPECIFIED OR INCLUDED ELSEWHERE IN CHAPTER 84, EXCEPT SHIPS' PROPELLERS",South Korea,2024.0,19597780,1939966.0,0.0,20318611,5823834,227153,493678,20091458
